chr,start,end,name,score,strand,reads,bases_covered,region_length,FPKM
V,354933,355005,tE%28UUC%29E2,0,+,66,72,72,122.55662205070831
V,434540,434612,tH%28GUG%29E2,0,-,34,72,72,63.13522954127398
V,435751,435824,tK%28CUU%29E2,0,-,40,73,73,73.25925103902863
V,438699,438773,tV%28AAC%29E1,0,+,17,74,74,30.714435993052206
V,443201,443275,tI%28AAU%29E1,0,-,4,74,74,7.226926116012284
V,469456,469530,tV%28AAC%29E2,0,+,0,0,74,0.0
V,487330,487402,tE%28UUC%29E3,0,-,11,72,72,20.426103675118053
V,492351,492424,tR%28ACG%29E,0,-,0,0,73,0.0
V,551284,551358,tI%28AAU%29E2,0,-,1,11,74,1.806731529003071
VI,101375,101478,tP%28UGG%29F,0,+,0,0,103,0.0
VI,137485,137559,tN%28GUU%29F,0,-,5,74,74,9.033657645015355
VI,157915,158007,tF%28GAA%29F,0,-,16,92,92,23.251849242822132
VI,162227,162298,tG%28GCC%29F1,0,+,18,71,71,33.89530136101536
VI,167436,167525,tY%28GUA%29F1,0,+,6,89,89,9.013357290756893
VI,180973,181044,tG%28GCC%29F2,0,-,29,71,71,54.60909663719141
VI,191512,191613,tS%28GCU%29F,0,-,3,71,101,3.9712316776107106
VI,204923,204996,tA%28AGC%29F,0,-,42,73,73,76.92221359098006
VI,210618,210707,tY%28GUA%29F2,0,-,35,89,89,52.57791752941521
VI,226687,226760,tK%28CUU%29F,0,-,1,6,73,1.8314812759757158
VII,73828,73902,tV%28AAC%29G3,0,-,4,74,74,7.226926116012284
VII,110624,110696,tH%28GUG%29G1,0,-,8,72,72,14.855348127358583
VII,115487,115583,tK%28UUU%29G1,0,+,0,0,96,0.0
VII,122268,122341,tK%28CUU%29G1,0,+,2,73,73,3.6629625519514315
VII,185713,185786,tK%28CUU%29G2,0,-,22,73,73,40.292588071465744
VII,205520,205634,tL%28CAA%29G1,0,+,0,0,114,0.0
VII,287349,287455,tW%28CCA%29G1,0,-,42,106,106,52.974732001335326
VII,319780,319852,tH%28GUG%29G2,0,+,5,72,72,9.284592579599115
VII,328582,328654,tE%28UUC%29G1,0,+,8,72,72,14.855348127358583
VII,401526,401598,tE%28UUC%29G2,0,-,5,72,72,9.284592579599115
VII,405469,405541,tR%28UCU%29G1,0,+,0,0,72,0.0
VII,412293,412367,tV%28AAC%29G1,0,-,1,17,74,1.806731529003071
VII,423091,423205,tL%28CAA%29G2,0,+,1,34,114,1.1727906416335725
VII,440715,440807,tF%28GAA%29G,0,-,32,92,92,46.503698485644264
VII,531609,531681,tD%28GUC%29G1,0,+,3,50,72,5.570755547759469
VII,541849,541921,tE%28UUC%29G3,0,+,6,72,72,11.141511095518938
VII,544576,544648,tD%28GUC%29G2,0,-,4,72,72,7.427674063679292
VII,561661,561743,tS%28AGA%29G,0,-,29,82,82,47.28348611269013
VII,661748,661820,tT%28UGU%29G1,0,+,14,72,72,25.99685922287752
VII,700674,700756,tL%28GAG%29G,0,+,207,82,82,337.5062629423054
VII,700952,701048,tK%28UUU%29G2,0,-,192,96,96,267.3962662924545
VII,707107,707179,tC%28GCA%29G,0,-,0,0,72,0.0
VII,731136,731210,tN%28GUU%29G,0,+,0,0,74,0.0
VII,736339,736411,tR%28UCU%29G3,0,+,2,60,72,3.713837031839646
VII,739121,739195,tI%28AAU%29G,0,+,3,74,74,5.420194587009213
VII,774348,774421,tA%28AGC%29G,0,+,0,0,73,0.0
VII,779615,779687,tG%28UCC%29G,0,+,2,56,72,3.713837031839646
VII,794416,794489,tA%28UGC%29G,0,+,562,73,73,1029.2924770983523
VII,823481,823555,tV%28AAC%29G2,0,+,0,0,74,0.0
VII,828722,828794,tR%28UCU%29G2,0,-,40,72,72,74.27674063679292
VII,845648,845719,tG%28GCC%29G1,0,+,5,71,71,9.415361489170934
VII,857377,857491,tL%28CAA%29G3,0,-,0,0,114,0.0
VII,876393,876466,tK%28CUU%29G3,0,+,2,73,73,3.6629625519514315
VII,878709,878815,tW%28CCA%29G2,0,-,3,106,106,3.783909428666809
VII,930952,931023,tG%28GCC%29G2,0,-,79,71,71,148.76271152890075
VII,1004215,1004287,tT%28UGU%29G2,0,+,1,21,72,1.856918515919823
VIII,62754,62826,tH%28GUG%29H,0,+,15,72,72,27.853777738797344
VIII,85297,85371,tV%28AAC%29H,0,-,2,24,74,3.613463058006142
VIII,116106,116179,tT%28AGU%29H,0,-,20,73,73,36.62962551951431
VIII,133025,133107,tS%28AGA%29H,0,-,30,82,82,48.913951151058754
VIII,134320,134392,tQ%28UUG%29H,0,+,21,72,72,38.995288834316284
VIII,146241,146314,tA%28AGC%29H,0,-,1,39,73,1.8314812759757158
VIII,237847,237939,tF%28GAA%29H1,0,-,1,17,92,1.4532405776763833
VIII,358477,358569,tF%28GAA%29H2,0,-,8,92,92,11.625924621411066
VIII,388892,388995,tP%28UGG%29H,0,-,4,103,103,5.192160510533097
VIII,466989,467061,tT%28UGU%29H,0,+,6,72,72,11.141511095518938
VIII,475705,475778,tV%28CAC%29H,0,-,5,73,73,9.157406379878578
IX,175030,175103,tT%28AGU%29I1,0,+,22,73,73,40.292588071465744
IX,183439,183513,tI%28AAU%29I1,0,-,5,74,74,9.033657645015355
IX,197591,197663,tE%28CUC%29I,0,+,109,72,72,202.4041182352607
IX,210664,210738,tI%28AAU%29I2,0,+,0,0,74,0.0
IX,248849,248931,tS%28UGA%29I,0,+,1,82,82,1.630465038368625
IX,300227,300300,tK%28CUU%29I,0,-,1,73,73,1.8314812759757158
IX,324302,324374,tD%28GUC%29I1,0,-,11,72,72,20.426103675118053
IX,325747,325820,tT%28AGU%29I2,0,+,33,73,73,60.43888210719862
IX,336348,336420,tD%28GUC%29I2,0,-,1,72,72,1.856918515919823
IX,370416,370488,tE%28UUC%29I,0,+,0,0,72,0.0
X,59099,59172,tT%28AGU%29J,0,-,21,73,73,38.46110679549003
X,115938,116010,tE%28UUC%29J,0,-,0,0,72,0.0
X,197312,197385,tA%28AGC%29J,0,-,42,73,73,76.92221359098006
X,204734,204806,tD%28GUC%29J1,0,+,2,72,72,3.713837031839646
X,233938,234011,tR%28ACG%29J,0,+,8,73,73,14.651850207805726
X,354243,354332,tY%28GUA%29J1,0,+,9,89,89,13.52003593613534
X,355373,355445,tR%28UCU%29J1,0,+,6,72,72,11.141511095518938
X,355455,355527,tD%28GUC%29J2,0,+,8,72,72,14.855348127358583
X,374423,374495,tD%28GUC%29J3,0,-,67,72,72,124.41354056662814
X,374505,374577,tR%28UCU%29J2,0,-,38,72,72,70.56290360495328
X,378359,378433,tV%28AAC%29J,0,+,57,74,74,102.98369715317504
X,391042,391115,tM%28CAU%29J1,0,-,4,73,73,7.325925103902863
X,396725,396796,tG%28GCC%29J1,0,-,8,71,71,15.064578382673494
X,414965,415038,tK%28CUU%29J,0,+,3,73,73,5.494443827927148
X,415930,416036,tW%28CCA%29J,0,-,5,106,106,6.306515714444681
X,422936,423009,tM%28CAU%29J2,0,+,6,73,73,10.988887655854295
X,424431,424515,tL%28UAA%29J,0,-,7,79,84,11.141511095518938
X,517812,517884,tM%28CAU%29J3,0,-,2,34,72,3.713837031839646
X,524011,524093,tS%28AGA%29J,0,-,1,82,82,1.630465038368625
X,531827,531898,tG%28GCC%29J2,0,+,7,71,71,13.181506084839306
X,538554,538626,tR%28CCU%29J,0,+,19,72,72,35.28145180247664
X,541507,541579,tD%28GUC%29J4,0,+,7,72,72,12.99842961143876
X,542955,543044,tY%28GUA%29J2,0,-,8,89,89,12.017809721009192
X,617918,618019,tL%28UAG%29J,0,+,6,101,101,7.942463355221421
XI,46734,46806,tT%28CGU%29K,0,-,0,0,72,0.0
XI,74623,74697,tN%28GUU%29K,0,+,5,74,74,9.033657645015355
XI,84207,84291,tL%28UAA%29K,0,+,2,84,84,3.183288884433982
XI,141017,141089,tE%28UUC%29K,0,-,6,72,72,11.141511095518938
XI,162486,162558,tR%28UCU%29K,0,-,1,62,72,1.856918515919823
XI,202998,203071,tK%28CUU%29K,0,+,17,73,73,31.135181691587167
XI,219894,219967,tA%28AGC%29K1,0,+,14,73,73,25.64073786366002
XI,302917,303023,tW%28CCA%29K,0,+,29,106,106,36.57779114377915
XI,308143,308217,tV%28AAC%29K1,0,-,3,74,74,5.420194587009213
XI,313400,313472,tH%28GUG%29K,0,-,0,0,72,0.0
XI,379679,379753,tV%28AAC%29K2,0,+,11,74,74,19.87404681903378
XI,458556,458670,tL%28CAA%29K,0,+,84,114,114,98.51441389722008
XI,490967,491040,tR%28ACG%29K,0,+,37,73,73,67.76480721110148
XI,513331,513403,tD%28GUC%29K,0,-,0,0,72,0.0
XI,517987,518060,tA%28AGC%29K2,0,+,0,0,73,0.0
XI,578964,579060,tK%28UUU%29K,0,+,1,33,96,1.3926888869398673
XII,92547,92650,tP%28UGG%29L,0,+,11,103,103,14.278441403966017
XII,167943,168025,tS%28AGA%29L,0,-,18,82,82,29.34837069063525
XII,214882,214955,tA%28UGC%29L,0,-,35,73,73,64.10184465915005
XII,374354,374427,tR%28ACG%29L,0,+,1,73,73,1.8314812759757158
XII,427131,427203,tD%28GUC%29L1,0,+,33,72,72,61.27831102535416
XII,448649,448721,tQ%28UUG%29L,0,-,0,0,72,0.0
XII,592518,592619,tL%28UAG%29L1,0,-,12,101,101,15.884926710442842
XII,605299,605432,tI%28UAU%29L,0,-,10,133,133,10.05249121400205
XII,628382,628497,tL%28CAA%29L,0,+,860,115,115,999.8295174413516
XII,656933,657006,tA%28AGC%29L,0,-,0,0,73,0.0
XII,687858,687932,tV%28AAC%29L,0,-,94,74,74,169.83276372628868
XII,732089,732190,tL%28UAG%29L2,0,+,13,101,101,17.208670602979744
XII,734801,734875,tI%28AAU%29L1,0,+,0,0,74,0.0
XII,784353,784453,tX%28XXX%29L,0,+,0,0,100,0.0
XII,793917,793989,tD%28GUC%29L2,0,+,113,72,72,209.83179229894
XII,797177,797249,tE%28UUC%29L,0,+,2,72,72,3.713837031839646
XII,818608,818680,tR%28CCG%29L,0,+,18,72,72,33.424533286556816
XII,875375,875471,tK%28UUU%29L,0,+,3,96,96,4.178066660819602
XII,962971,963055,tL%28UAA%29L,0,-,24,84,84,38.19946661320779
XII,975982,976056,tN%28GUU%29L,0,-,83,74,74,149.95871690725488
XII,1052070,1052144,tI%28AAU%29L2,0,-,19,74,74,34.327899051058345
XIII,131824,131896,tR%28UCU%29M2,0,-,23,72,72,42.70912586615593
XIII,168794,168883,tY%28GUA%29M1,0,+,5,89,89,7.511131075630744
XIII,183897,183968,tG%28GCC%29M,0,-,17,71,71,32.012229063181174
XIII,196067,196170,tP%28UGG%29M,0,-,1,22,103,1.2980401276332743
XIII,259157,259239,tS%28AGA%29M,0,-,52,82,82,84.7841819951685
XIII,290800,290872,tE%28UUC%29M,0,+,0,0,72,0.0
XIII,321146,321219,tA%28AGC%29M1,0,-,10,73,73,18.314812759757157
XIII,352279,352370,tF%28GAA%29M,0,+,113,91,91,166.02075874201844
XIII,363063,363135,tH%28GUG%29M,0,+,1,39,72,1.856918515919823
XIII,372444,372518,tV%28AAC%29M1,0,-,15,74,74,27.100972935046066
XIII,379302,379408,tW%28CCA%29M,0,-,40,106,106,50.45212571555745
XIII,420587,420661,tV%28AAC%29M2,0,-,6,74,74,10.840389174018426
XIII,463553,463625,tD%28GUC%29M,0,+,21,72,72,38.995288834316284
XIII,480620,480693,tK%28CUU%29M,0,-,12,73,73,21.97777531170859
XIII,504894,505008,tL%28CAA%29M,0,+,77,114,114,90.30487940578507
XIII,572882,572955,tM%28CAU%29M,0,-,15,73,73,27.472219139635737
XIII,586635,586709,tV%28AAC%29M3,0,-,76,74,74,137.31159620423338
XIII,747891,747963,tR%28UCU%29M1,0,-,34,72,72,63.13522954127398
XIII,768368,768441,tA%28AGC%29M2,0,-,38,73,73,69.5962884870772
XIII,808245,808317,tQ%28CUG%29M,0,-,23,72,72,42.70912586615593
XIII,837927,838016,tY%28GUA%29M2,0,+,81,89,89,121.68032342521806
XIV,96240,96312,tG%28UCC%29N,0,-,38,72,72,70.56290360495328
XIV,102715,102789,tN%28GUU%29N1,0,+,28,74,74,50.588482812085985
XIV,104804,104877,tT%28AGU%29N1,0,+,2,51,73,3.6629625519514315
XIV,374868,374959,tF%28GAA%29N,0,+,20,91,91,29.38420508708291
XIV,443005,443119,tL%28CAA%29N,0,+,9,114,114,10.555115774702152
XIV,519098,519169,tD%28GUC%29N,0,-,15,71,71,28.2460844675128
XIV,547093,547196,tP%28UGG%29N1,0,+,14,103,103,18.172561786865842
XIV,560692,560765,tT%28AGU%29N2,0,-,21,73,73,38.46110679549003
XIV,568114,568217,tP%28UGG%29N2,0,+,0,0,103,0.0
XIV,569866,569940,tI%28AAU%29N1,0,-,4,74,74,7.226926116012284
XIV,602311,602385,tI%28AAU%29N2,0,+,0,0,74,0.0
XIV,631845,631917,tP%28AGG%29N,0,-,13,72,72,24.1399407069577
XIV,632598,632672,tN%28GUU%29N2,0,+,4,74,74,7.226926116012284
XIV,726133,726217,tL%28UAA%29N,0,-,118,84,84,187.81404418160494
XV,110961,111033,tG%28UCC%29O,0,-,0,0,72,0.0
XV,113801,113874,tT%28AGU%29O1,0,+,3,73,73,5.494443827927148
XV,226610,226681,tG%28GCC%29O1,0,-,10,71,71,18.830722978341868
XV,228330,228404,tN%28GUU%29O1,0,+,26,74,74,46.975019754079845
XV,274672,274773,tS%28GCU%29O,0,+,16,101,101,21.179902280590454
XV,282163,282234,tG%28GCC%29O2,0,+,4,71,71,7.532289191336747
XV,288191,288280,tY%28GUA%29O,0,+,1,48,89,1.502226215126149
XV,301096,301198,tP%28UGG%29O1,0,+,2,84,102,2.6215320224750442
XV,340298,340371,tR%28ACG%29O,0,-,0,0,73,0.0
XV,354040,354113,tT%28AGU%29O2,0,-,113,73,73,206.95738418525588
XV,438642,438738,tK%28UUU%29O,0,+,28,96,96,38.995288834316284
XV,464449,464551,tP%28UGG%29O2,0,+,34,102,102,44.56604438207575
XV,487438,487512,tN%28GUU%29O2,0,+,22,74,74,39.74809363806756
XV,571957,572029,tD%28GUC%29O,0,+,1,2,72,1.856918515919823
XV,594353,594425,tG%28CCC%29O,0,-,1,28,72,1.856918515919823
XV,663811,663885,tV%28AAC%29O,0,-,3,74,74,5.420194587009213
XV,710200,710272,tM%28CAU%29O1,0,+,42,72,72,77.99057766863257
XV,854186,854259,tA%28UGC%29O,0,-,19,73,73,34.7981442435386
XV,976420,976493,tM%28CAU%29O2,0,+,68,73,73,124.54072676634867
XV,980682,980787,tP%28UGG%29O3,0,+,9,105,105,11.459839983962336
XVI,56168,56274,tW%28CCA%29P,0,-,3,106,106,3.783909428666809
XVI,210191,210263,tE%28UUC%29P,0,-,5,72,72,9.284592579599115
XVI,338847,338919,tM%28CAU%29P,0,-,5,72,72,9.284592579599115
XVI,435892,435964,tC%28GCA%29P1,0,-,50,72,72,92.84592579599115
XVI,560197,560289,tF%28GAA%29P1,0,-,8,11,92,11.625924621411066
XVI,572268,572339,tG%28GCC%29P1,0,+,2,71,71,3.7661445956683735
XVI,582061,582134,tK%28CUU%29P,0,+,5,73,73,9.157406379878578
XVI,622539,622631,tF%28GAA%29P2,0,-,9,92,92,13.079165199087448
XVI,689564,689646,tS%28UGA%29P,0,+,107,82,82,174.45975910544288
XVI,744283,744355,tT%28UGU%29P,0,+,18,72,72,33.424533286556816
XVI,769206,769302,tK%28UUU%29P,0,-,3,36,96,4.178066660819602
XVI,775764,775836,tC%28GCA%29P2,0,-,152,72,72,282.2516144198131
XVI,810675,810749,tN%28GUU%29P,0,+,3,74,74,5.420194587009213
XVI,819528,819602,tI%28AAU%29P1,0,+,12,74,74,21.680778348036853
XVI,856901,856974,tA%28AGC%29P,0,+,0,0,73,0.0
XVI,860378,860449,tG%28GCC%29P2,0,+,1,71,71,1.8830722978341867
XVI,880295,880369,tI%28AAU%29P2,0,-,23,74,74,41.55482516707063
